30732,Oakman,Georgia ,GORDON,13,129,GA 
30733,Plainville,Georgia ,GORDON,13,129,GA 
30730,Lyerly,Georgia ,CHATTOOGA,13,055,GA 
30736,Ringgold,Georgia ,CATOOSA,13,047,GA 
30735,Resaca,Georgia ,GORDON,13,129,GA 
30734,Ranger,Georgia ,GORDON,13,129,GA 
30728,La Fayette,Georgia ,WALKER,13,295,GA 
30738,Rising Fawn,Georgia ,DADE,13,083,GA 
30740,Rocky Face,Georgia ,WHITFIELD,13,313,GA 
30741,Rossville,Georgia ,WALKER,13,295,GA 
30750,Lookout Mountain,Georgia ,WALKER,13,295,GA 
30739,Rock Spring,Georgia ,WALKER,13,295,GA 
30747,Summerville,Georgia ,CHATTOOGA,13,055,GA 
30742,Fort Oglethorpe,Georgia ,CATOOSA,13,047,GA 
30746,Sugar Valley,Georgia ,GORDON,13,129,GA 
30751,Tennga,Georgia ,MURRAY,13,213,GA 
30802,Appling,Georgia ,COLUMBIA,13,073,GA 
30756,Varnell,Georgia ,WHITFIELD,13,313,GA 
30752,Trenton,Georgia ,DADE,13,083,GA 
30803,Avera,Georgia ,JEFFERSON,13,163,GA 
30757,Wildwood,Georgia ,DADE,13,083,GA 
30755,Tunnel Hill,Georgia ,WHITFIELD,13,313,GA 
30753,Trion,Georgia ,CHATTOOGA,13,055,GA 
30805,Blythe,Georgia ,RICHMOND,13,245,GA 
30807,Camak,Georgia ,WARREN,13,301,GA 
30810,Gibson,Georgia ,GLASCOCK,13,125,GA 
30808,Dearing,Georgia ,MCDUFFIE,13,189,GA 
30809,Evans,Georgia ,COLUMBIA,13,073,GA 
30806,Boneville,Georgia ,MCDUFFIE,13,189,GA 
30811,Gough,Georgia ,BURKE,13,033,GA 
30812,Gracewood,Georgia ,RICHMOND,13,245,GA 
30813,Grovetown,Georgia ,COLUMBIA,13,073,GA 
30814,Harlem,Georgia ,COLUMBIA,13,073,GA 
30817,Lincolnton,Georgia ,LINCOLN,13,181,GA 
30819,Mesena,Georgia ,WARREN,13,301,GA 
30815,Hephzibah,Georgia ,RICHMOND,13,245,GA 
30821,Norwood,Georgia ,WARREN,13,301,GA 
30818,Matthews,Georgia ,JEFFERSON,13,163,GA 
30816,Keysville,Georgia ,BURKE,13,033,GA 
30820,Mitchell,Georgia ,GLASCOCK,13,125,GA 
30822,Perkins,Georgia ,JENKINS,13,165,GA 
30824,Thomson,Georgia ,MCDUFFIE,13,189,GA 
30823,Stapleton,Georgia ,JEFFERSON,13,163,GA 
30830,Waynesboro,Georgia ,BURKE,13,033,GA 
30833,Wrens,Georgia ,JEFFERSON,13,163,GA 
30828,Warrenton,Georgia ,WARREN,13,301,GA 
30903,Augusta,Georgia ,RICHMOND,13,245,GA 
30901,Augusta,Georgia ,RICHMOND,13,245,GA 
30904,Augusta,Georgia ,RICHMOND,13,245,GA 
30914,Augusta,Georgia ,RICHMOND,13,245,GA 
30909,Augusta,Georgia ,RICHMOND,13,245,GA 
30907,Augusta,Georgia ,COLUMBIA,13,073,GA 
30912,Augusta,Georgia ,RICHMOND,13,245,GA 
30916,Augusta,Georgia ,RICHMOND,13,245,GA 
30906,Augusta,Georgia ,RICHMOND,13,245,GA 
30905,Augusta,Georgia ,RICHMOND,13,245,GA 
30917,Augusta,Georgia ,COLUMBIA,13,073,GA 
31003,Allentown,Georgia ,WILKINSON,13,319,GA 
30919,Augusta,Georgia ,RICHMOND,13,245,GA 
31006,Butler,Georgia ,TAYLOR,13,269,GA 
31004,Bolingbroke,Georgia ,MONROE,13,207,GA 
31001,Abbeville,Georgia ,WILCOX,13,315,GA 
31002,Adrian,Georgia ,EMANUEL,13,107,GA 
30999,Augusta,Georgia ,RICHMOND,13,245,GA 
31005,Bonaire,Georgia ,HOUSTON,13,153,GA 
31008,Byron,Georgia ,PEACH,13,225,GA 
31009,Cadwell,Georgia ,LAURENS,13,175,GA 
31010,Cordele,Georgia ,CRISP,13,081,GA 
31013,Clinchfield,Georgia ,HOUSTON,13,153,GA 
31012,Chester,Georgia ,DODGE,13,091,GA 
31014,Cochran,Georgia ,BLECKLEY,13,023,GA 
31011,Chauncey,Georgia ,DODGE,13,091,GA 
31007,Byromville,Georgia ,DOOLY,13,093,GA 
31015,Cordele,Georgia ,CRISP,13,081,GA 
31020,Dry Branch,Georgia ,TWIGGS,13,289,GA 
31016,Culloden,Georgia ,MONROE,13,207,GA 
31018,Davisboro,Georgia ,WASHINGTON,13,303,GA 
31019,Dexter,Georgia ,LAURENS,13,175,GA 
31021,Dublin,Georgia ,LAURENS,13,175,GA 
31017,Danville,Georgia ,TWIGGS,13,289,GA 
31022,Dudley,Georgia ,LAURENS,13,175,GA 
31024,Eatonton,Georgia ,PUTNAM,13,237,GA 
31026,Eatonton,Georgia ,PUTNAM,13,237,GA 
31023,Eastman,Georgia ,DODGE,13,091,GA 
31029,Forsyth,Georgia ,MONROE,13,207,GA 
31028,Centerville,Georgia ,HOUSTON,13,153,GA 
31025,Elko,Georgia ,HOUSTON,13,153,GA 
31027,East Dublin,Georgia ,LAURENS,13,175,GA 
31030,Fort Valley,Georgia ,PEACH,13,225,GA 
31032,Gray,Georgia ,JONES,13,169,GA 
31033,Haddock,Georgia ,JONES,13,169,GA 
31037,Mc Rae Helena,Georgia ,TELFAIR,13,271,GA 
31034,Hardwick,Georgia ,BALDWIN,13,009,GA 
31035,Harrison,Georgia ,WASHINGTON,13,303,GA 
31031,Gordon,Georgia ,WILKINSON,13,319,GA 
31036,Hawkinsville,Georgia ,PULASKI,13,235,GA 
31039,Howard,Georgia ,TAYLOR,13,269,GA 
31038,Hillsboro,Georgia ,JASPER,13,159,GA 
31042,Irwinton,Georgia ,WILKINSON,13,319,GA 
31046,Juliette,Georgia ,MONROE,13,207,GA 
31044,Jeffersonville,Georgia ,TWIGGS,13,289,GA 
31040,Dublin,Georgia ,LAURENS,13,175,GA 
31045,Jewell,Georgia ,WARREN,13,301,GA 
31041,Ideal,Georgia ,MACON,13,193,GA 
31047,Kathleen,Georgia ,HOUSTON,13,153,GA 
31049,Kite,Georgia ,JOHNSON,13,167,GA 
31054,Mc Intyre,Georgia ,WILKINSON,13,319,GA 
31051,Lilly,Georgia ,DOOLY,13,093,GA 
31057,Marshallville,Georgia ,MACON,13,193,GA 
31055,Mc Rae Helena,Georgia ,TELFAIR,13,271,GA 
31052,Lizella,Georgia ,BIBB,13,021,GA 
31050,Knoxville,Georgia ,CRAWFORD,13,079,GA 
31058,Mauk,Georgia ,MARION,13,197,GA 
31062,Milledgeville,Georgia ,BALDWIN,13,009,GA 
31061,Milledgeville,Georgia ,BALDWIN,13,009,GA 
31064,Monticello,Georgia ,JASPER,13,159,GA 
31059,Milledgeville,Georgia ,BALDWIN,13,009,GA 
31065,Montrose,Georgia ,LAURENS,13,175,GA 
31060,Milan,Georgia ,DODGE,13,091,GA 
31063,Montezuma,Georgia ,MACON,13,193,GA 
31066,Musella,Georgia ,CRAWFORD,13,079,GA 
31067,Oconee,Georgia ,WASHINGTON,13,303,GA 
31069,Perry,Georgia ,HOUSTON,13,153,GA 
31068,Oglethorpe,Georgia ,MACON,13,193,GA 
31075,Rentz,Georgia ,LAURENS,13,175,GA 
31071,Pineview,Georgia ,WILCOX,13,315,GA 
31072,Pitts,Georgia ,WILCOX,13,315,GA 
31070,Pinehurst,Georgia ,DOOLY,13,093,GA 
31076,Reynolds,Georgia ,TAYLOR,13,269,GA 
31079,Rochelle,Georgia ,WILCOX,13,315,GA 
31077,Rhine,Georgia ,DODGE,13,091,GA 
31078,Roberta,Georgia ,CRAWFORD,13,079,GA 
31082,Sandersville,Georgia ,WASHINGTON,13,303,GA 
31083,Scotland,Georgia ,TELFAIR,13,271,GA 
31081,Rupert,Georgia ,TAYLOR,13,269,GA 
31084,Seville,Georgia ,WILCOX,13,315,GA 
31085,Shady Dale,Georgia ,JASPER,13,159,GA 
31089,Tennille,Georgia ,WASHINGTON,13,303,GA 
31092,Vienna,Georgia ,DOOLY,13,093,GA 
31086,Smarr,Georgia ,MONROE,13,207,GA 
31091,Unadilla,Georgia ,DOOLY,13,093,GA 
31087,Sparta,Georgia ,HANCOCK,13,141,GA 
31090,Toomsboro,Georgia ,WILKINSON,13,319,GA 
31088,Warner Robins,Georgia ,HOUSTON,13,153,GA 
31093,Warner Robins,Georgia ,HOUSTON,13,153,GA 
31096,Wrightsville,Georgia ,JOHNSON,13,167,GA 
31099,Warner Robins,Georgia ,HOUSTON,13,153,GA 
31095,Warner Robins,Georgia ,HOUSTON,13,153,GA 
31106,Atlanta,Georgia ,FULTON,13,121,GA 
31107,Atlanta,Georgia ,DEKALB,13,089,GA 
31097,Yatesville,Georgia ,UPSON,13,293,GA 
31098,Warner Robins,Georgia ,HOUSTON,13,153,GA 
31094,Warthen,Georgia ,WASHINGTON,13,303,GA 
31119,Atlanta,Georgia ,DEKALB,13,089,GA 
31136,Atlanta,Georgia ,FULTON,13,121,GA 
31145,Atlanta,Georgia ,DEKALB,13,089,GA 
31126,Atlanta,Georgia ,FULTON,13,121,GA 
31139,Atlanta,Georgia ,FULTON,13,121,GA 
31131,Atlanta,Georgia ,FULTON,13,121,GA 
31141,Atlanta,Georgia ,DEKALB,13,089,GA 
31146,Atlanta,Georgia ,DEKALB,13,089,GA 
31150,Atlanta,Georgia ,FULTON,13,121,GA 
31156,Atlanta,Georgia ,FULTON,13,121,GA 
31169,Peachtree City,Georgia ,FAYETTE,13,113,GA 
31201,Macon,Georgia ,BIBB,13,021,GA 
31196,Atlanta,Georgia ,FULTON,13,121,GA 
31192,Atlanta,Georgia ,FULTON,13,121,GA 
31195,Atlanta,Georgia ,FULTON,13,121,GA 
31202,Macon,Georgia ,BIBB,13,021,GA 
31193,Atlanta,Georgia ,FULTON,13,121,GA 
31203,Macon,Georgia ,BIBB,13,021,GA 
31208,Macon,Georgia ,BIBB,13,021,GA 
31205,Macon,Georgia ,BIBB,13,021,GA 
31204,Macon,Georgia ,BIBB,13,021,GA 
31206,Macon,Georgia ,BIBB,13,021,GA 
31209,Macon,Georgia ,BIBB,13,021,GA 
31207,Macon,Georgia ,BIBB,13,021,GA 
31210,Macon,Georgia ,BIBB,13,021,GA 
31211,Macon,Georgia ,BIBB,13,021,GA 
31213,Macon,Georgia ,BIBB,13,021,GA 
31221,Macon,Georgia ,BIBB,13,021,GA 
31294,Macon,Georgia ,BIBB,13,021,GA 
31220,Macon,Georgia ,BIBB,13,021,GA 
31217,Macon,Georgia ,BIBB,13,021,GA 
31295,Macon,Georgia ,BIBB,13,021,GA 
31216,Macon,Georgia ,BIBB,13,021,GA 
31296,Macon,Georgia ,BIBB,13,021,GA 
31297,Macon,Georgia ,BIBB,13,021,GA 
31305,Darien,Georgia ,MCINTOSH,13,191,GA 
31303,Clyo,Georgia ,EFFINGHAM,13,103,GA 
31302,Bloomingdale,Georgia ,CHATHAM,13,051,GA 
31307,Eden,Georgia ,EFFINGHAM,13,103,GA 
31304,Crescent,Georgia ,MCINTOSH,13,191,GA 
31301,Allenhurst,Georgia ,LIBERTY,13,179,GA 
31308,Ellabell,Georgia ,BRYAN,13,029,GA 
31309,Fleming,Georgia ,LIBERTY,13,179,GA 
31310,Hinesville,Georgia ,LIBERTY,13,179,GA 
31316,Ludowici,Georgia ,LONG,13,183,GA 
31313,Hinesville,Georgia ,LIBERTY,13,179,GA 
31318,Meldrim,Georgia ,EFFINGHAM,13,103,GA 
31315,Fort Stewart,Georgia ,LIBERTY,13,179,GA 
31312,Guyton,Georgia ,EFFINGHAM,13,103,GA 
31319,Meridian,Georgia ,MCINTOSH,13,191,GA 
31314,Fort Stewart,Georgia ,LIBERTY,13,179,GA 
31320,Midway,Georgia ,LIBERTY,13,179,GA 
31321,Pembroke,Georgia ,BRYAN,13,029,GA 
31322,Pooler,Georgia ,CHATHAM,13,051,GA 
31326,Rincon,Georgia ,EFFINGHAM,13,103,GA 
31323,Riceboro,Georgia ,LIBERTY,13,179,GA 
31324,Richmond Hill,Georgia ,BRYAN,13,029,GA 
31327,Sapelo Island,Georgia ,MCINTOSH,13,191,GA 
31328,Tybee Island,Georgia ,CHATHAM,13,051,GA 
31329,Springfield,Georgia ,EFFINGHAM,13,103,GA 
31331,Townsend,Georgia ,MCINTOSH,13,191,GA 
31333,Walthourville,Georgia ,LIBERTY,13,179,GA 
31402,Savannah,Georgia ,CHATHAM,13,051,GA 
31403,Savannah,Georgia ,CHATHAM,13,051,GA 
31406,Savannah,Georgia ,CHATHAM,13,051,GA 
31405,Savannah,Georgia ,CHATHAM,13,051,GA 
31404,Savannah,Georgia ,CHATHAM,13,051,GA 
31401,Savannah,Georgia ,CHATHAM,13,051,GA 
31408,Savannah,Georgia ,CHATHAM,13,051,GA 
31407,Port Wentworth,Georgia ,CHATHAM,13,051,GA 
31409,Savannah,Georgia ,CHATHAM,13,051,GA 
31414,Savannah,Georgia ,CHATHAM,13,051,GA 
31412,Savannah,Georgia ,CHATHAM,13,051,GA 
31410,Savannah,Georgia ,CHATHAM,13,051,GA 
31415,Savannah,Georgia ,CHATHAM,13,051,GA 
31411,Savannah,Georgia ,CHATHAM,13,051,GA 
31416,Savannah,Georgia ,CHATHAM,13,051,GA 
31418,Savannah,Georgia ,CHATHAM,13,051,GA 
31419,Savannah,Georgia ,CHATHAM,13,051,GA 
31503,Waycross,Georgia ,WARE,13,299,GA 
31501,Waycross,Georgia ,WARE,13,299,GA 
31420,Savannah,Georgia ,CHATHAM,13,051,GA 
31502,Waycross,Georgia ,WARE,13,299,GA 
31510,Alma,Georgia ,BACON,13,005,GA 
31421,Savannah,Georgia ,CHATHAM,13,051,GA 
31512,Ambrose,Georgia ,COFFEE,13,069,GA 
31513,Baxley,Georgia ,APPLING,13,001,GA 
31519,Broxton,Georgia ,COFFEE,13,069,GA 
31515,Baxley,Georgia ,APPLING,13,001,GA 
31518,Bristol,Georgia ,PIERCE,13,229,GA 
31520,Brunswick,Georgia ,GLYNN,13,127,GA 
31521,Brunswick,Georgia ,GLYNN,13,127,GA 
31522,Saint Simons Island,Georgia ,GLYNN,13,127,GA 
31516,Blackshear,Georgia ,PIERCE,13,229,GA 
31523,Brunswick,Georgia ,GLYNN,13,127,GA 
31525,Brunswick,Georgia ,GLYNN,13,127,GA 
31527,Jekyll Island,Georgia ,GLYNN,13,127,GA 
31532,Denton,Georgia ,JEFF DAVIS,13,161,GA 
31534,Douglas,Georgia ,COFFEE,13,069,GA 
31533,Douglas,Georgia ,COFFEE,13,069,GA 
31535,Douglas,Georgia ,COFFEE,13,069,GA 
31524,Brunswick,Georgia ,GLYNN,13,127,GA 
31537,Folkston,Georgia ,CHARLTON,13,049,GA 
31543,Hortense,Georgia ,BRANTLEY,13,025,GA 
31546,Jesup,Georgia ,WAYNE,13,305,GA 
31542,Hoboken,Georgia ,BRANTLEY,13,025,GA 
31545,Jesup,Georgia ,WAYNE,13,305,GA 
31548,Kingsland,Georgia ,CAMDEN,13,039,GA 
31544,Jacksonville,Georgia ,TELFAIR,13,271,GA 
31539,Hazlehurst,Georgia ,JEFF DAVIS,13,161,GA 
31547,Kings Bay,Georgia ,CAMDEN,13,039,GA 
31549,Lumber City,Georgia ,TELFAIR,13,271,GA 
31550,Manor,Georgia ,WARE,13,299,GA 
31552,Millwood,Georgia ,WARE,13,299,GA 
31555,Odum,Georgia ,WAYNE,13,305,GA 
31553,Nahunta,Georgia ,BRANTLEY,13,025,GA 
31551,Mershon,Georgia ,PIERCE,13,229,GA 
31554,Nicholls,Georgia ,COFFEE,13,069,GA 
31556,Offerman,Georgia ,PIERCE,13,229,GA 
31557,Patterson,Georgia ,PIERCE,13,229,GA 
31564,Waresboro,Georgia ,WARE,13,299,GA 
31563,Surrency,Georgia ,APPLING,13,001,GA 
31562,Saint George,Georgia ,CHARLTON,13,049,GA 
31560,Screven,Georgia ,WAYNE,13,305,GA 
31561,Sea Island,Georgia ,GLYNN,13,127,GA 
31558,Saint Marys,Georgia ,CAMDEN,13,039,GA 
31565,Waverly,Georgia ,CAMDEN,13,039,GA 
31566,Waynesville,Georgia ,BRANTLEY,13,025,GA 
31567,West Green,Georgia ,COFFEE,13,069,GA 
31602,Valdosta,Georgia ,LOWNDES,13,185,GA 
31568,White Oak,Georgia ,CAMDEN,13,039,GA 
31601,Valdosta,Georgia ,LOWNDES,13,185,GA 
31598,Jesup,Georgia ,WAYNE,13,305,GA 
31599,Jesup,Georgia ,WAYNE,13,305,GA 
31569,Woodbine,Georgia ,CAMDEN,13,039,GA 
31603,Valdosta,Georgia ,LOWNDES,13,185,GA 
31604,Valdosta,Georgia ,LOWNDES,13,185,GA 
31624,Axson,Georgia ,ATKINSON,13,003,GA 
31620,Adel,Georgia ,COOK,13,075,GA 
31622,Alapaha,Georgia ,BERRIEN,13,019,GA 
31606,Valdosta,Georgia ,LOWNDES,13,185,GA 
31625,Barney,Georgia ,BROOKS,13,027,GA 
31605,Valdosta,Georgia ,LOWNDES,13,185,GA 
31623,Argyle,Georgia ,CLINCH,13,065,GA 
31627,Cecil,Georgia ,COOK,13,075,GA 
31626,Boston,Georgia ,THOMAS,13,275,GA 
31629,Dixie,Georgia ,BROOKS,13,027,GA 
31632,Hahira,Georgia ,LOWNDES,13,185,GA 
31631,Fargo,Georgia ,CLINCH,13,065,GA 
31635,Lakeland,Georgia ,LANIER,13,173,GA 
31630,Du Pont,Georgia ,CLINCH,13,065,GA 
31634,Homerville,Georgia ,CLINCH,13,065,GA 
31636,Lake Park,Georgia ,LOWNDES,13,185,GA 
31638,Morven,Georgia ,BROOKS,13,027,GA 
31637,Lenox,Georgia ,COOK,13,075,GA 
31642,Pearson,Georgia ,ATKINSON,13,003,GA 
31641,Naylor,Georgia ,LOWNDES,13,185,GA 
31645,Ray City,Georgia ,BERRIEN,13,019,GA 
31639,Nashville,Georgia ,BERRIEN,13,019,GA 
31643,Quitman,Georgia ,BROOKS,13,027,GA 
31648,Statenville,Georgia ,ECHOLS,13,101,GA 
31647,Sparks,Georgia ,COOK,13,075,GA 
31649,Stockton,Georgia ,LANIER,13,173,GA 
31698,Valdosta,Georgia ,LOWNDES,13,185,GA 
31650,Willacoochee,Georgia ,ATKINSON,13,003,GA 
31699,Moody AFB,Georgia ,LOWNDES,13,185,GA 
31701,Albany,Georgia ,DOUGHERTY,13,095,GA 
31702,Albany,Georgia ,DOUGHERTY,13,095,GA 
31703,Albany,Georgia ,DOUGHERTY,13,095,GA 
31704,Albany,Georgia ,DOUGHERTY,13,095,GA 
31705,Albany,Georgia ,DOUGHERTY,13,095,GA 
31708,Albany,Georgia ,DOUGHERTY,13,095,GA 
31709,Americus,Georgia ,SUMTER,13,261,GA 
31711,Andersonville,Georgia ,SUMTER,13,261,GA 
31706,Albany,Georgia ,DOUGHERTY,13,095,GA 
31707,Albany,Georgia ,DOUGHERTY,13,095,GA 
31712,Arabi,Georgia ,CRISP,13,081,GA 
31714,Ashburn,Georgia ,TURNER,13,287,GA 
31722,Berlin,Georgia ,COLQUITT,13,071,GA 
31727,Brookfield,Georgia ,TIFT,13,277,GA 
31720,Barwick,Georgia ,BROOKS,13,027,GA 
31719,Americus,Georgia ,SUMTER,13,261,GA 
31716,Baconton,Georgia ,MITCHELL,13,205,GA 
31721,Albany,Georgia ,DOUGHERTY,13,095,GA 
31730,Camilla,Georgia ,MITCHELL,13,205,GA 
31733,Chula,Georgia ,TIFT,13,277,GA 
31735,Cobb,Georgia ,SUMTER,13,261,GA 
31747,Ellenton,Georgia ,COLQUITT,13,071,GA 
31744,Doerun,Georgia ,COLQUITT,13,071,GA 
31738,Coolidge,Georgia ,THOMAS,13,275,GA 
31739,Cotton,Georgia ,MITCHELL,13,205,GA 
31749,Enigma,Georgia ,BERRIEN,13,019,GA 
31743,De Soto,Georgia ,SUMTER,13,261,GA 
31750,Fitzgerald,Georgia ,BEN HILL,13,017,GA 
31753,Funston,Georgia ,COLQUITT,13,071,GA 
31756,Hartsfield,Georgia ,COLQUITT,13,071,GA 
31758,Thomasville,Georgia ,THOMAS,13,275,GA 
31757,Thomasville,Georgia ,THOMAS,13,275,GA 
31760,Irwinville,Georgia ,IRWIN,13,155,GA 
31763,Leesburg,Georgia ,LEE,13,177,GA 
31764,Leslie,Georgia ,SUMTER,13,261,GA 
31765,Meigs,Georgia ,THOMAS,13,275,GA 
31768,Moultrie,Georgia ,COLQUITT,13,071,GA 
31769,Mystic,Georgia ,IRWIN,13,155,GA 
31771,Norman Park,Georgia ,COLQUITT,13,071,GA 
31772,Oakfield,Georgia ,WORTH,13,321,GA 
31773,Ochlocknee,Georgia ,THOMAS,13,275,GA 
31774,Ocilla,Georgia ,IRWIN,13,155,GA 
31775,Omega,Georgia ,TIFT,13,277,GA 
31776,Moultrie,Georgia ,COLQUITT,13,071,GA 
31778,Pavo,Georgia ,THOMAS,13,275,GA 
31779,Pelham,Georgia ,MITCHELL,13,205,GA 
31780,Plains,Georgia ,SUMTER,13,261,GA 
31783,Rebecca,Georgia ,TURNER,13,287,GA 
31787,Smithville,Georgia ,LEE,13,177,GA 
31782,Putney,Georgia ,DOUGHERTY,13,095,GA 
31781,Poulan,Georgia ,WORTH,13,321,GA 
31788,Moultrie,Georgia ,COLQUITT,13,071,GA 
31784,Sale City,Georgia ,MITCHELL,13,205,GA 
31790,Sycamore,Georgia ,TURNER,13,287,GA 
31789,Sumner,Georgia ,WORTH,13,321,GA 
31791,Sylvester,Georgia ,WORTH,13,321,GA 
31793,Tifton,Georgia ,TIFT,13,277,GA 
31796,Warwick,Georgia ,WORTH,13,321,GA 
31794,Tifton,Georgia ,TIFT,13,277,GA 
31792,Thomasville,Georgia ,THOMAS,13,275,GA 
31795,Ty Ty,Georgia ,TIFT,13,277,GA 
31799,Thomasville,Georgia ,THOMAS,13,275,GA 
31798,Wray,Georgia ,IRWIN,13,155,GA 
31801,Box Springs,Georgia ,TALBOT,13,263,GA 
31805,Cusseta,Georgia ,CHATTAHOOCHEE,13,053,GA 
31803,Buena Vista,Georgia ,MARION,13,197,GA 
31807,Ellerslie,Georgia ,HARRIS,13,145,GA 
31806,Ellaville,Georgia ,SCHLEY,13,249,GA 
31804,Cataula,Georgia ,HARRIS,13,145,GA 
31808,Fortson,Georgia ,MUSCOGEE,13,215,GA 
31810,Geneva,Georgia ,TALBOT,13,263,GA 
31811,Hamilton,Georgia ,HARRIS,13,145,GA 
31814,Louvale,Georgia ,STEWART,13,259,GA 
31812,Junction City,Georgia ,TALBOT,13,263,GA 
31822,Pine Mountain,Georgia ,HARRIS,13,145,GA 
31816,Manchester,Georgia ,MERIWETHER,13,199,GA 
31820,Midland,Georgia ,MUSCOGEE,13,215,GA 
31815,Lumpkin,Georgia ,STEWART,13,259,GA 
31821,Omaha,Georgia ,STEWART,13,259,GA 
31823,Pine Mountain Valley,Georgia ,HARRIS,13,145,GA 
31824,Preston,Georgia ,WEBSTER,13,307,GA 
31826,Shiloh,Georgia ,HARRIS,13,145,GA 
31831,Waverly Hall,Georgia ,HARRIS,13,145,GA 
31827,Talbotton,Georgia ,TALBOT,13,263,GA 
31830,Warm Springs,Georgia ,MERIWETHER,13,199,GA 
31832,Weston,Georgia ,WEBSTER,13,307,GA 
31825,Richland,Georgia ,STEWART,13,259,GA 
31829,Upatoi,Georgia ,MUSCOGEE,13,215,GA 
31833,West Point,Georgia ,TROUP,13,285,GA 
31906,Columbus,Georgia ,MUSCOGEE,13,215,GA 
31905,Fort Benning,Georgia ,MUSCOGEE,13,215,GA 
31902,Columbus,Georgia ,MUSCOGEE,13,215,GA 
31904,Columbus,Georgia ,MUSCOGEE,13,215,GA 
31903,Columbus,Georgia ,MUSCOGEE,13,215,GA 
31836,Woodland,Georgia ,TALBOT,13,263,GA 
31901,Columbus,Georgia ,MUSCOGEE,13,215,GA 
31907,Columbus,Georgia ,MUSCOGEE,13,215,GA 
31908,Columbus,Georgia ,MUSCOGEE,13,215,GA 
31993,Columbus,Georgia ,MUSCOGEE,13,215,GA 
31917,Columbus,Georgia ,MUSCOGEE,13,215,GA 
31997,Columbus,Georgia ,MUSCOGEE,13,215,GA 
31914,Columbus,Georgia ,MUSCOGEE,13,215,GA 
31909,Columbus,Georgia ,MUSCOGEE,13,215,GA 
31995,Fort Benning,Georgia ,MUSCOGEE,13,215,GA 
31998,Columbus,Georgia ,MUSCOGEE,13,215,GA 
31999,Columbus,Georgia ,MUSCOGEE,13,215,GA 
39817,Bainbridge,Georgia ,DECATUR,13,087,GA 
39818,Bainbridge,Georgia ,DECATUR,13,087,GA 
39823,Blakely,Georgia ,EARLY,13,099,GA 
39815,Attapulgus,Georgia ,DECATUR,13,087,GA 
39824,Bluffton,Georgia ,CLAY,13,061,GA 
39819,Bainbridge,Georgia ,DECATUR,13,087,GA 
39813,Arlington,Georgia ,CALHOUN,13,037,GA 
39827,Cairo,Georgia ,GRADY,13,131,GA 
39828,Cairo,Georgia ,GRADY,13,131,GA 
39832,Cedar Springs,Georgia ,EARLY,13,099,GA 
39826,Bronwood,Georgia ,TERRELL,13,273,GA 
39834,Climax,Georgia ,DECATUR,13,087,GA 
39829,Calvary,Georgia ,GRADY,13,131,GA 
39825,Brinson,Georgia ,DECATUR,13,087,GA 
39836,Coleman,Georgia ,RANDOLPH,13,243,GA 
39837,Colquitt,Georgia ,MILLER,13,201,GA 
39845,Donalsonville,Georgia ,SEMINOLE,13,253,GA 
39841,Damascus,Georgia ,EARLY,13,099,GA 
39851,Fort Gaines,Georgia ,CLAY,13,061,GA 
39846,Edison,Georgia ,CALHOUN,13,037,GA 
39842,Dawson,Georgia ,TERRELL,13,273,GA 
39840,Cuthbert,Georgia ,RANDOLPH,13,243,GA 
39852,Fowlstown,Georgia ,DECATUR,13,087,GA 
39854,Georgetown,Georgia ,QUITMAN,13,239,GA 
39859,Iron City,Georgia ,SEMINOLE,13,253,GA 
39862,Leary,Georgia ,CALHOUN,13,037,GA 
39866,Morgan,Georgia ,CALHOUN,13,037,GA 
39877,Parrott,Georgia ,TERRELL,13,273,GA 
39867,Morris,Georgia ,QUITMAN,13,239,GA 
39870,Newton,Georgia ,BAKER,13,007,GA 
39861,Jakin,Georgia ,EARLY,13,099,GA 
39886,Shellman,Georgia ,RANDOLPH,13,243,GA 
39885,Sasser,Georgia ,TERRELL,13,273,GA 
39897,Whigham,Georgia ,GRADY,13,131,GA 
39901,Atlanta,Georgia ,DEKALB,13,089,GA 
